0X1.19797117FBCD8P-1,0X1.015BF92172719P-1
0X1.240A261BD43EDP-1,0X1.0966D8EA7E052P-1
0X1.2ECBC3C4568DP-1,0X1.1171B8B38998BP-1
0X1.39C106600C4DFP-1,0X1.197C987C952C3P-1
0X1.44ECD210B9A7EP-1,0X1.21877845A0BFCP-1
0X1.5052361766D1P-1,0X1.2992580EAC535P-1
0X1.5BF47070848D9P-1,0X1.319D37D7B7E6EP-1
0X1.67D6F1C9713DP-1,0X1.39A817A0C37A7P-1
0X1.73FD61D9DF542P-1,0X1.41B2F769CF0DFP-1
0X1.806BA42D09966P-1,0X1.49BDD732DAA18P-1
0X1.8D25DD68454DCP-1,0X1.51C8B6FBE6351P-1
0X1.9A30791E69134P-1,0X1.59D396C4F1C8AP-1
0X1.A7903041B33B5P-1,0X1.61DE768DFD5C3P-1
0X1.B54A10486BF4DP-1,0X1.69E9565708EFCP-1
0X1.C363831B7DABFP-1,0X1.71F4362014834P-1
0X1.D1E257E9BF004P-1,0X1.79FF15E92016DP-1
0X1.E0CCCCFEC599EP-1,0X1.8209F5B22BAA6P-1
0X1.F0299AC0EEDD1P-1,0X1.8A14D57B373DFP-1
0X1P+0,0X1.921FB54442D18P-1
0X1.082BE7E23FECCP+0,0X1.9A2A950D4E65P-1
0X1.109CC06BF8E46P+0,0X1.A23574D659F89P-1
0X1.19571FA3D3A2AP+0,0X1.AA40549F658C2P-1
0X1.22600017A541EP+0,0X1.B24B3468711FBP-1
0X1.2BBCCC12FD38BP+0,0X1.BA5614317CB34P-1
0X1.35736A5CAA0BEP+0,0X1.C260F3FA8846DP-1
0X1.3F8A4CBADF1D6P+0,0X1.CA6BD3C393DA5P-1
0X1.4A088089C62C4P+0,0X1.D276B38C9F6DEP-1
0X1.54F5C1BF10B3CP+0,0X1.DA819355AB017P-1
0X1.605A90C73AB79P+0,0X1.E28C731EB695P-1
0X1.6C404BBF7C173P+0,0X1.EA9752E7C2289P-1
0X1.78B14BAAF8DCCP+0,0X1.F2A232B0CDBC1P-1
0X1.85B90664097ECP+0,0X1.FAAD1279D94FAP-1
0X1.936436354EAE2P+0,0X1.015BF92172719P+0
0X1.A1C1083C23FCBP+0,0X1.05616905F83B5P+0
0X1.B0DF52FA27141P+0,0X1.0966D8EA7E052P+0
0X1.C0D0D6D240AC5P+0,0X1.0D6C48CF03CEEP+0
0X1.D1A98A9CB78EDP+0,0X1.1171B8B38998BP+0
0X1.E37FF70D32A84P+0,0X1.157728980F627P+0
0X1.F66DA45FEE3FP+0,0X1.197C987C952C3P+0
0X1.0547CF5BCF19DP+1,0X1.1D8208611AF6P+0
0X1.10038B6C16142P+1,0X1.21877845A0BFCP+0
0X1.1B7D134C637E6P+1,0X1.258CE82A26899P+0
0X1.27CA615578528P+1,0X1.2992580EAC535P+0
0X1.3504F333F9DE5P+1,0X1.2D97C7F3321D1P+0
0X1.434A8548A689FP+1,0X1.319D37D7B7E6EP+0
0X1.52BDFEE9C7389P+1,0X1.35A2A7BC3DB0AP+0
0X1.63889F135AEA2P+1,0X1.39A817A0C37A7P+0
0X1.75DB7F003C4A8P+1,0X1.3DAD878549443P+0
0X1.89F188BDCD7ADP+1,0X1.41B2F769CF0DFP+0
0X1.A0120C74C8E1FP+1,0X1.45B8674E54D7CP+0
0X1.B894321F71A83P+1,0X1.49BDD732DAA18P+0
0X1.D3E3A270C550DP+1,0X1.4DC34717606B5P+0
0X1.F286EF1220701P+1,0X1.51C8B6FBE6351P+0
0X1.0A94457CA4C77P+2,0X1.55CE26E06BFEEP+0
0X1.1E51CD718B66CP+2,0X1.59D396C4F1C8AP+0
0X1.350B57EF819D2P+2,0X1.5DD906A977926P+0
0X1.4F7FEF902097EP+2,0X1.61DE768DFD5C3P+0
0X1.6EB4164ECD72AP+2,0X1.65E3E6728325FP+0
0X1.9414813BA6632P+2,0X1.69E9565708EFCP+0
0X1.C1AFFBFADCE6DP+2,0X1.6DEEC63B8EB98P+0
0X1.FA9CB6E35D3D7P+2,0X1.71F4362014834P+0
0X1.21DA352E08A44P+3,0X1.75F9A6049A4D1P+0
0X1.52864ECB0FD9FP+3,0X1.79FF15E92016DP+0
0X1.96993AACC4D32P+3,0X1.7E0485CDA5E0AP+0
0X1.FCA01C82269FAP+3,0X1.8209F5B22BAA6P+0
0X1.53477861D1164P+4,0X1.860F6596B1742P+0
0X1.FD20D55634E5P+4,0X1.8A14D57B373DFP+0
0X1.FD410182C3C47P+5,0X1.8E1A455FBD07BP+0
-0X1.617A15494767BP+52,-0X1.921FB54442D18P+0
